open,high,low,close,volume,timestamp,open_interest
1573.7,1592.5,1571.1,1575.6,6408128.0,2026-01-01,0.0
1580.0,1594.6,1578.2,1592.3,6602230.0,2026-01-02,0.0
1593.0,1611.8,1575.3,1578.1,8704973.0,2026-01-05,0.0
1569.0,1569.0,1496.3,1507.6,27417125.0,2026-01-06,0.0
1510.0,1520.0,1498.0,1504.2,11199340.0,2026-01-07,0.0
1500.0,1503.9,1468.8,1470.6,16518684.0,2026-01-08,0.0
1465.0,1479.9,1465.0,1475.3,8335311.0,2026-01-09,0.0
1475.3,1485.3,1451.0,1483.2,8883745.0,2026-01-12,0.0
1485.0,1485.8,1444.7,1452.8,13499760.0,2026-01-13,0.0
1444.0,1467.0,1440.2,1458.8,8321764.0,2026-01-14,0.0
1458.8,1480.0,1455.1,1457.9,17167161.0,2026-01-16,0.0
1450.6,1450.6,1403.3,1413.6,20392765.0,2026-01-19,0.0
1410.7,1416.0,1390.0,1394.0,13189498.0,2026-01-20,0.0
1389.5,1412.9,1373.0,1404.6,17352720.0,2026-01-21,0.0
1410.1,1419.5,1395.0,1402.5,15721693.0,2026-01-22,0.0
1401.8,1407.0,1381.0,1386.1,9837802.0,2026-01-23,0.0
1380.0,1391.6,1368.0,1380.5,26302396.0,2026-01-27,0.0
1385.0,1409.9,1384.9,1396.7,11121657.0,2026-01-28,0.0
1402.9,1402.9,1384.0,1391.0,20846683.0,2026-01-29,0.0
1382.6,1398.0,1378.5,1395.4,11239835.0,2026-01-30,0.0
1396.0,1411.0,1335.0,1347.0,9714528.0,2026-02-01,0.0
1340.0,1392.9,1335.5,1390.4,15711165.0,2026-02-02,0.0
1473.9,1489.5,1430.2,1437.1,25456171.0,2026-02-03,0.0
1444.0,1464.0,1440.3,1456.8,8333387.0,2026-02-04,0.0
1457.0,1461.5,1439.5,1443.4,11763658.0,2026-02-05,0.0
1441.5,1452.8,1433.5,1450.8,8277304.0,2026-02-06,0.0
1458.0,1465.9,1453.0,1461.6,5775864.0,2026-02-09,0.0
1471.0,1471.0,1452.2,1458.5,10259630.0,2026-02-10,0.0
1459.6,1470.0,1453.6,1468.7,7106877.0,2026-02-11,0.0
1470.0,1473.0,1445.5,1448.9,11135399.0,2026-02-12,0.0
1445.5,1450.7,1416.3,1419.6,10755693.0,2026-02-13,0.0
1420.1,1439.6,1409.3,1437.1,5896514.0,2026-02-16,0.0
1431.1,1431.8,1418.6,1423.0,10731630.0,2026-02-17,0.0
1427.0,1442.1,1419.2,1441.3,5521096.0,2026-02-18,0.0
1443.0,1443.0,1400.0,1409.5,11884664.0,2026-02-19,0.0
1409.5,1427.4,1406.1,1419.4,8177670.0,2026-02-20,0.0
1425.0,1434.9,1418.3,1428.0,7758856.0,2026-02-23,0.0
1425.3,1433.3,1415.0,1428.8,12529409.0,2026-02-24,0.0
1435.0,1440.5,1393.5,1398.5,10728792.0,2026-02-25,0.0
1398.5,1412.9,1391.9,1406.8,16683858.0,2026-02-26,0.0
1398.0,1410.4,1388.1,1393.9,12031440.0,2026-02-27,0.0
1375.5,1378.6,1341.5,1358.0,23728722.0,2026-03-02,0.0
1330.0,1352.8,1307.0,1345.0,32495007.0,2026-03-04,0.0
1353.1,1399.0,1353.1,1389.4,25957532.0,2026-03-05,0.0
1396.5,1424.3,1390.3,1404.8,19311971.0,2026-03-06,0.0
1375.0,1429.4,1370.0,1424.0,24870822.0,2026-03-09,0.0
1430.6,1431.5,1400.6,1408.8,18071259.0,2026-03-10,0.0
1424.9,1434.0,1383.6,1390.2,21848087.0,2026-03-11,0.0
1390.0,1410.9,1381.1,1392.2,20939959.0,2026-03-12,0.0
1385.2,1400.8,1378.4,1380.7,17265090.0,2026-03-13,0.0
1380.0,1397.3,1363.5,1395.1,22837802.0,2026-03-16,0.0
1399.0,1405.9,1388.2,1397.6,19007744.0,2026-03-17,0.0
1397.2,1412.9,1397.2,1408.1,9559327.0,2026-03-18,0.0
1388.0,1415.7,1376.1,1384.8,16498373.0,2026-03-19,0.0
1398.0,1430.0,1396.1,1414.4,22994918.0,2026-03-20,0.0
1400.0,1415.6,1391.0,1407.8,18979554.0,2026-03-23,0.0
1420.0,1422.4,1406.6,1411.8,18620893.0,2026-03-24,0.0
1420.0,1430.5,1408.4,1413.1,19041331.0,2026-03-25,0.0
1401.0,1404.7,1345.0,1348.1,23266517.0,2026-03-27,0.0
1335.0,1365.0,1334.1,1343.9,24393861.0,2026-03-30,0.0
1384.2,1384.4,1362.9,1369.2,14404619.0,2026-04-01,0.0
1357.0,1358.2,1328.0,1350.5,21280051.0,2026-04-02,0.0
1359.0,1359.0,1290.0,1304.7,29274881.0,2026-04-06,0.0
1295.0,1308.3,1291.0,1304.6,28388922.0,2026-04-07,0.0
1349.0,1350.6,1326.2,1347.8,21817543.0,2026-04-08,0.0
1346.0,1350.0,1326.3,1330.0,20725390.0,2026-04-09,0.0
1337.0,1352.3,1331.5,1350.2,19364461.0,2026-04-10,0.0
1321.2,1327.6,1310.0,1315.1,28753269.0,2026-04-13,0.0
1337.0,1347.0,1334.2,1344.1,15313779.0,2026-04-15,0.0
1352.0,1353.8,1330.0,1343.3,30211012.0,2026-04-16,0.0
1340.0,1368.4,1340.0,1365.0,13869105.0,2026-04-17,0.0
1363.2,1373.0,1352.8,1363.3,13614733.0,2026-04-20,0.0
1359.0,1369.8,1350.1,1353.3,27293629.0,2026-04-21,0.0
1350.3,1366.0,1349.1,1362.1,9525953.0,2026-04-22,0.0
1346.0,1355.5,1340.7,1343.4,16385079.0,2026-04-23,0.0
1340.0,1345.9,1325.0,1327.8,11744802.0,2026-04-24,0.0
1313.0,1371.6,1311.0,1365.8,24673098.0,2026-04-27,0.0
1358.0,1395.2,1357.0,1388.9,41027699.0,2026-04-28,0.0
1392.0,1433.8,1391.3,1425.4,30542143.0,2026-04-29,0.0
1409.0,1437.0,1393.1,1430.8,30957881.0,2026-04-30,0.0
1433.4,1467.4,1433.4,1463.1,24035700.0,2026-05-04,0.0
1460.0,1473.4,1450.0,1463.6,23543341.0,2026-05-05,0.0
1463.0,1473.3,1427.5,1437.9,14221786.0,2026-05-06,0.0
1438.8,1449.5,1430.3,1436.2,19816903.0,2026-05-07,0.0
