open,high,low,close,volume,timestamp,open_interest
24572.7,24582.25,24515.15,24579.2,96120704.0,2026-08-03 09:15:00+05:30,0.0
24579.0,24602.55,24562.7,24589.45,46128440.0,2026-08-03 10:15:00+05:30,0.0
24588.95,24606.15,24579.8,24601.3,41819887.0,2026-08-03 11:15:00+05:30,0.0
24601.3,24609.5,24570.15,24577.7,42870576.0,2026-08-03 12:15:00+05:30,0.0
24578.2,24606.05,24576.05,24593.5,33153225.0,2026-08-03 13:15:00+05:30,0.0
24594.5,24602.75,24554.2,24573.55,68530322.0,2026-08-03 14:15:00+05:30,0.0
24573.35,24774.3,24573.35,24774.3,237072.0,2026-08-03 15:15:00+05:30,0.0
24703.9,24703.9,24589.35,24615.5,62925320.0,2026-08-04 09:15:00+05:30,0.0
24617.6,24620.75,24569.0,24590.9,37721148.0,2026-08-04 10:15:00+05:30,0.0
24593.3,24598.8,24496.7,24511.3,38616704.0,2026-08-04 11:15:00+05:30,0.0
24513.4,24524.35,24477.35,24479.6,29891784.0,2026-08-04 12:15:00+05:30,0.0
24481.7,24493.45,24427.95,24462.35,42287179.0,2026-08-04 13:15:00+05:30,0.0
24463.8,24494.3,24443.6,24462.95,68369207.0,2026-08-04 14:15:00+05:30,0.0
24463.45,24614.9,24463.45,24614.9,3504.0,2026-08-04 15:15:00+05:30,0.0
24669.2,24677.6,24581.55,24621.25,85136150.0,2026-08-05 09:15:00+05:30,0.0
24621.75,24662.6,24562.2,24631.45,44366429.0,2026-08-05 10:15:00+05:30,0.0
24631.2,24637.65,24561.5,24572.85,37169145.0,2026-08-05 11:15:00+05:30,0.0
24573.75,24580.35,24508.45,24534.95,45295115.0,2026-08-05 12:15:00+05:30,0.0
24535.85,24559.3,24498.4,24513.25,46461616.0,2026-08-05 13:15:00+05:30,0.0
24514.0,24575.75,24497.95,24570.2,80580389.0,2026-08-05 14:15:00+05:30,0.0
24570.2,24624.65,24570.2,24624.65,80736.0,2026-08-05 15:15:00+05:30,0.0
24641.0,24665.05,24604.15,24630.85,73199235.0,2026-08-06 09:15:00+05:30,0.0
24631.75,24655.6,24616.0,24652.45,41969133.0,2026-08-06 10:15:00+05:30,0.0
24653.8,24677.05,24626.9,24643.15,41357008.0,2026-08-06 11:15:00+05:30,0.0
24644.2,24660.75,24621.25,24622.2,44206290.0,2026-08-06 12:15:00+05:30,0.0
24623.0,24659.65,24606.9,24651.1,54633994.0,2026-08-06 13:15:00+05:30,0.0
24651.85,24662.8,24614.7,24628.5,74187422.0,2026-08-06 14:15:00+05:30,0.0
24627.95,24636.0,24627.95,24636.0,1605337041.0,2026-08-06 15:15:00+05:30,0.0
24538.9,24630.4,24529.2,24599.15,54199337.0,2026-08-07 09:15:00+05:30,0.0
24601.65,24601.65,24552.25,24567.6,27607595.0,2026-08-07 10:15:00+05:30,0.0
24569.1,24591.6,24540.15,24541.15,28572543.0,2026-08-07 11:15:00+05:30,0.0
24543.3,24570.05,24532.9,24547.0,24784755.0,2026-08-07 12:15:00+05:30,0.0
24548.25,24590.5,24522.75,24526.85,42624771.0,2026-08-07 13:15:00+05:30,0.0
24528.8,24565.1,24523.15,24554.55,64887194.0,2026-08-07 14:15:00+05:30,0.0
24557.0,24570.65,24557.0,24570.65,248123489.0,2026-08-07 15:15:00+05:30,0.0
24581.25,24620.95,24511.1,24544.75,61306041.0,2026-08-10 09:15:00+05:30,0.0
24545.9,24614.5,24545.6,24602.35,35044003.0,2026-08-10 10:15:00+05:30,0.0
24602.9,24610.45,24574.65,24606.8,34822490.0,2026-08-10 11:15:00+05:30,0.0
24606.6,24618.9,24571.35,24573.55,29366178.0,2026-08-10 12:15:00+05:30,0.0
24573.1,24610.3,24573.1,24587.55,32846888.0,2026-08-10 13:15:00+05:30,0.0
24587.95,24594.4,24543.05,24560.05,68561286.0,2026-08-10 14:15:00+05:30,0.0
24560.15,24583.8,24560.15,24583.8,184905.0,2026-08-10 15:15:00+05:30,0.0
24575.1,24576.85,24460.9,24473.0,46892302.0,2026-08-11 09:15:00+05:30,0.0
24473.5,24485.0,24440.35,24451.25,28661853.0,2026-08-11 10:15:00+05:30,0.0
24451.3,24456.45,24429.25,24444.65,33779974.0,2026-08-11 11:15:00+05:30,0.0
24444.0,24466.65,24430.35,24453.15,44518467.0,2026-08-11 12:15:00+05:30,0.0
24453.35,24474.9,24441.1,24462.55,38932130.0,2026-08-11 13:15:00+05:30,0.0
24464.2,24476.45,24435.05,24450.0,66713182.0,2026-08-11 14:15:00+05:30,0.0
24450.25,24471.7,24450.25,24471.7,20610.0,2026-08-11 15:15:00+05:30,0.0
24472.45,24473.3,24357.5,24365.1,57366675.0,2026-08-12 09:15:00+05:30,0.0
24366.25,24400.95,24293.35,24302.9,52421799.0,2026-08-12 10:15:00+05:30,0.0
24303.65,24318.8,24265.95,24267.1,48184062.0,2026-08-12 11:15:00+05:30,0.0
24268.9,24303.2,24266.4,24288.25,38824788.0,2026-08-12 12:15:00+05:30,0.0
24288.35,24301.45,24275.4,24278.2,32494236.0,2026-08-12 13:15:00+05:30,0.0
24279.35,24384.9,24277.45,24361.7,78041480.0,2026-08-12 14:15:00+05:30,0.0
24361.7,24435.95,24361.7,24435.95,172122613.0,2026-08-12 15:15:00+05:30,0.0
24431.6,24431.6,24316.3,24343.55,76249990.0,2026-08-13 09:15:00+05:30,0.0
24346.25,24348.65,24311.4,24319.05,31567107.0,2026-08-13 10:15:00+05:30,0.0
24319.85,24414.9,24317.8,24395.65,37879530.0,2026-08-13 11:15:00+05:30,0.0
24397.4,24403.55,24353.6,24362.25,43673702.0,2026-08-13 12:15:00+05:30,0.0
24364.6,24396.55,24348.8,24356.05,30231689.0,2026-08-13 13:15:00+05:30,0.0
24356.4,24377.5,24336.5,24352.7,63854497.0,2026-08-13 14:15:00+05:30,0.0
24353.35,24395.85,24353.35,24395.85,25830.0,2026-08-13 15:15:00+05:30,0.0
24361.9,24365.0,24304.3,24345.45,70236294.0,2026-08-14 09:15:00+05:30,0.0
24345.15,24347.0,24296.8,24315.0,38629840.0,2026-08-14 10:15:00+05:30,0.0
24315.5,24345.55,24309.4,24341.45,34807683.0,2026-08-14 11:15:00+05:30,0.0
24342.0,24354.65,24333.45,24346.85,25693977.0,2026-08-14 12:15:00+05:30,0.0
24347.0,24405.2,24327.35,24383.55,32909224.0,2026-08-14 13:15:00+05:30,0.0
24383.2,24389.2,24354.45,24354.45,55770366.0,2026-08-14 14:15:00+05:30,0.0
24354.85,24366.0,24354.85,24366.0,5685.0,2026-08-14 15:15:00+05:30,0.0
24343.45,24357.6,24276.85,24281.45,46251819.0,2026-08-17 09:15:00+05:30,0.0
24281.0,24283.9,24228.15,24236.2,26048405.0,2026-08-17 10:15:00+05:30,0.0
24236.05,24275.65,24226.95,24270.75,29776235.0,2026-08-17 11:15:00+05:30,0.0
24270.75,24354.3,24269.8,24346.6,37200116.0,2026-08-17 12:15:00+05:30,0.0
24346.15,24359.6,24329.5,24331.15,28381303.0,2026-08-17 13:15:00+05:30,0.0
24330.7,24360.1,24317.9,24339.6,50053261.0,2026-08-17 14:15:00+05:30,0.0
24339.8,24339.8,24287.65,24287.65,36870.0,2026-08-17 15:15:00+05:30,0.0
24223.85,24269.65,24211.1,24220.2,47837735.0,2026-08-18 09:15:00+05:30,0.0
24221.1,24233.4,24187.3,24202.35,26152129.0,2026-08-18 10:15:00+05:30,0.0
24203.75,24220.8,24174.45,24212.95,32518300.0,2026-08-18 11:15:00+05:30,0.0
24213.2,24220.35,24185.6,24202.6,22875933.0,2026-08-18 12:15:00+05:30,0.0
24204.5,24210.7,24187.9,24195.55,26418229.0,2026-08-18 13:15:00+05:30,0.0
24196.95,24230.75,24165.45,24165.8,56374428.0,2026-08-18 14:15:00+05:30,0.0
24166.35,24166.35,24154.9,24154.9,190110.0,2026-08-18 15:15:00+05:30,0.0
24152.05,24172.85,24065.1,24091.8,49538766.0,2026-08-19 09:15:00+05:30,0.0
24093.25,24094.5,24027.9,24048.5,32463709.0,2026-08-19 10:15:00+05:30,0.0
24051.65,24082.2,24042.65,24052.8,36421597.0,2026-08-19 11:15:00+05:30,0.0
24054.05,24067.15,24045.15,24046.15,29362095.0,2026-08-19 12:15:00+05:30,0.0
24048.0,24064.55,24035.7,24051.35,25408253.0,2026-08-19 13:15:00+05:30,0.0
24052.35,24087.05,24025.65,24048.55,54300183.0,2026-08-19 14:15:00+05:30,0.0
24048.55,24078.3,24048.55,24078.3,4800.0,2026-08-19 15:15:00+05:30,0.0
24225.2,24225.2,24184.55,24221.85,56847016.0,2026-08-20 09:15:00+05:30,0.0
24220.75,24226.85,24201.25,24204.4,34657985.0,2026-08-20 10:15:00+05:30,0.0
24204.75,24220.5,24194.2,24214.75,35061501.0,2026-08-20 11:15:00+05:30,0.0
24214.55,24265.15,24207.4,24246.8,37115044.0,2026-08-20 12:15:00+05:30,0.0
24247.15,24252.15,24227.25,24238.45,26542474.0,2026-08-20 13:15:00+05:30,0.0
24238.05,24249.55,24205.3,24212.35,54777761.0,2026-08-20 14:15:00+05:30,0.0
24211.6,24231.85,24211.6,24231.85,29460.0,2026-08-20 15:15:00+05:30,0.0
24282.0,24282.0,24206.8,24235.7,59492480.0,2026-08-21 09:15:00+05:30,0.0
24235.55,24267.65,24229.35,24262.65,39366443.0,2026-08-21 10:15:00+05:30,0.0
24262.9,24265.85,24232.55,24233.3,39723676.0,2026-08-21 11:15:00+05:30,0.0
24233.2,24253.1,24227.45,24244.0,30821692.0,2026-08-21 12:15:00+05:30,0.0
24244.0,24250.35,24223.65,24230.55,30222954.0,2026-08-21 13:15:00+05:30,0.0
24230.6,24246.25,24223.6,24234.75,51535871.0,2026-08-21 14:15:00+05:30,0.0
24234.75,24252.0,24234.75,24252.0,11520.0,2026-08-21 15:15:00+05:30,0.0
24285.05,24313.0,24267.3,24273.05,40893676.0,2026-08-24 09:15:00+05:30,0.0
24274.15,24287.7,24209.05,24210.75,34075695.0,2026-08-24 10:15:00+05:30,0.0
24212.25,24220.8,24173.75,24194.1,31258128.0,2026-08-24 11:15:00+05:30,0.0
24194.55,24199.55,24153.3,24166.15,30163032.0,2026-08-24 12:15:00+05:30,0.0
24167.1,24181.85,24148.05,24151.1,29031805.0,2026-08-24 13:15:00+05:30,0.0
24151.3,24185.65,24144.3,24182.8,61774739.0,2026-08-24 14:15:00+05:30,0.0
24182.8,24219.05,24182.8,24219.05,16110.0,2026-08-24 15:15:00+05:30,0.0
24175.75,24198.25,24128.85,24141.2,40641464.0,2026-08-25 09:15:00+05:30,0.0
24141.95,24166.9,24115.45,24147.55,31561052.0,2026-08-25 10:15:00+05:30,0.0
24147.75,24189.95,24138.9,24171.6,32647419.0,2026-08-25 11:15:00+05:30,0.0
